index,Date,Plat,Wfeculent,Wfruit,Wlegume,Wbio,Windustriel,month,match,category,is_saison
2405,2018-12-12,Pâtes,0.5,0.0,0.0,0,0,12,,,False
2406,2018-12-12,Pomme bio°,0.0,1.0,0.0,1,0,12,pomme,fruit,True
2407,2018-12-17,Lasagnes* napolitaines,0.3333333333333333,0.0,0.3333333333333333,0,0,12,,,False
2410,2018-12-26,Purée de légumes verts,0.0,0.0,1.0,0,0,12,,,False
2412,2018-12-27,Terrine de poisson avec mache et mayonnaise,0.0,0.0,0.5,0,1,12,pois,feculent,True
2413,2018-12-27,Haricots verts,0.5,0.0,0.5,0,0,12,haricots verts,legume,False
2415,2019-01-03,Eclair au chocolat,0.5,0.0,0.0,0,1,1,,,False
2417,2019-01-04,Banane,0.0,1.0,0.0,0,0,1,,,False
2422,2019-01-17,Clémentines,0.0,1.0,0.0,0,0,1,clementine,fruit,False
2423,2019-01-21,Salade verte,0.0,0.0,1.0,0,0,1,salade verte,legume,True
2425,2019-01-24,"Poêlée de légumes (carottes, haricots verts, pdt, brocolis)",0.5,0.0,0.5,0,0,1,carotte,legume,True
2426,2019-01-29,salade douceur au thon,0.0,0.0,0.5,0,0,1,,,False
2427,2019-02-04,Tortilla aux pommes de terre,0.0,1.0,0.0,0,0,2,pomme de terre,legume,True
2430,2019-02-15,Salade de pâtes Napoli,0.3333333333333333,0.0,0.3333333333333333,0,1,2,,,False
2431,2019-02-15,Ratatouille,0.0,0.0,1.0,0,1,2,,,False
2438,2019-03-01,Endives / demi oeuf bio°,0.0,0.0,0.5,1,0,3,endive,legume,True
2439,2019-03-12,Purée de légumes verts,0.0,0.0,1.0,0,0,3,,,False
2441,2019-03-18,Pizza,0.5,0.0,0.5,0,0,3,,,False
2444,2019-03-21,Sauce bolognaise végétale,0.0,0.0,0.5,0,1,3,,,False
2445,2019-03-22,Ratatouille,0.0,0.0,1.0,0,1,3,,,False
2448,2019-04-02,Orange,0.0,1.0,0.0,0,0,4,orange,fruit,False
2450,2019-04-09,ananas en des frais bio,0.0,1.0,0.0,1,0,4,,,False
2452,2019-04-12,Riz et sauce tomate,0.25,0.25,0.25,0,1,4,tomate,fruit,False
2453,2019-04-16,Choux rouges bio°,0.0,0.0,1.0,1,0,4,chou,legume,False
2456,2019-04-19,Banane,0.0,1.0,0.0,0,0,4,,,False
2458,2019-05-02,Haricots verts/haricots beurre,0.5,0.0,0.5,0,0,5,haricots verts,legume,False
2459,2019-05-02,Fraises à la chantilly,0.0,1.0,0.0,0,0,5,fraise,fruit,True
2460,2019-05-03,Radis bio,0.0,0.0,1.0,1,0,5,radis,legume,True
2461,2019-05-13,Petits pois,0.0,0.0,1.0,0,0,5,pois,feculent,False
2463,2019-05-21,Frites,1.0,0.0,0.0,0,1,5,,,False
2464,2019-05-22,Radis,0.0,0.0,1.0,0,0,5,radis,legume,True
2465,2019-05-22,Sauce bolognaise végétale,0.0,0.0,0.5,0,1,5,,,False
2467,2019-05-28,Concombres,0.0,0.0,1.0,0,0,5,concombre,legume,True
2468,2019-05-29,Crêpe au fromage,0.5,0.0,0.0,0,0,5,,,False
2471,2019-06-04,Tortilla aux pommes de terre,0.0,1.0,0.0,0,0,6,pomme de terre,legume,False
2472,2019-06-04,Salade verte,0.0,0.0,1.0,0,0,6,salade verte,legume,True
2473,2019-06-06,Crêpe au fromage,0.5,0.0,0.0,0,0,6,,,False
2474,2019-06-11,Galette de soja  tomate / basilic et sauce tomate,0.0,0.3333333333333333,0.3333333333333333,0,1,6,tomate,fruit,True
2477,2019-06-17,Batonnets de concombres sauce crème,0.0,0.0,0.5,0,1,6,concombre,legume,True
2479,2019-06-21,Cerises,0.0,1.0,0.0,0,0,6,cerise,fruit,True
2485,2019-07-02,Yaourt aux fruits mixés,0.0,0.5,0.0,0,0,7,,,False
2490,2019-07-12,Epinards à la crème,0.0,0.0,1.0,0,0,7,epinards,legume,True
2493,2019-07-16,"Salade de lentilles bio (lentilles bio, concombres, tomates)",0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0,7,concombre,legume,True
2495,2019-07-17,Eclair au chocolat,0.5,0.0,0.0,0,1,7,,,False
2497,2019-07-19,Salade verte aux graines de tournesol,0.0,0.0,1.0,0,0,7,salade verte,legume,True
2503,2019-08-06,Céréales gourmandes bio,0.5,0.0,0.0,1,1,8,,,False
2504,2019-08-07,Carottes râpées bio,0.0,0.0,0.5,1,0,8,carotte,legume,True
2508,2019-08-14,Timbale de pätes bio au tofu fumé bio,0.5,0.0,0.0,1,0,8,,,False
2509,2019-08-20,Fruit de saison,0.0,1.0,0.0,0,0,8,fruit de saison,fruit,True
2510,2019-08-23,Riz / sarrasin,1.0,0.0,0.0,0,0,8,riz,feculent,False
2511,2019-08-26,Sauce bolognaise végétale,0.0,0.0,0.5,0,1,8,,,False
2512,2019-09-02,Salade verte,0.0,0.0,1.0,0,0,9,salade verte,legume,True
2514,2019-09-12,Gaspacho / croûtons,0.5,0.0,0.5,0,0,9,,,False
2515,2019-09-13,Pommes vapeur cube bio dÉs (rÉpartie),0.0,1.0,0.0,1,0,9,pomme de terre,legume,True
2516,2019-09-16,Hachis Parmentier*,0.5,0.0,0.0,0,1,9,,,False
2517,2019-09-16,Salade verte,0.0,0.0,1.0,0,0,9,salade verte,legume,True
2518,2019-09-17,Raisin,0.0,1.0,0.0,0,0,9,raisin,fruit,True
2522,2019-09-19,Biscuit petit beurre,1.0,0.0,0.0,0,1,9,,,False
2523,2019-09-20,Ratatouille,0.0,0.0,1.0,0,1,9,,,False
2525,2019-09-27,Carottes râpées bio,0.0,0.0,0.5,1,0,9,carotte,legume,True
2526,2019-09-30,Radis bio,0.0,0.0,1.0,1,0,9,radis,legume,True
2528,2019-10-02,Salade verte,0.0,0.0,1.0,0,0,10,salade verte,legume,True
2529,2019-10-03,Galettes de légumes,0.0,0.0,1.0,0,0,10,,,False
2530,2019-10-07,Salade verte  + graine de tournesol,0.0,0.0,1.0,0,0,10,salade verte,legume,True
2532,2019-10-15,Salade verte,0.0,0.0,1.0,0,0,10,salade verte,legume,True
2533,2019-10-17,Fondant au chocolat,0.5,0.0,0.0,0,1,10,,,False
2534,2019-10-18,Mâche au chèvre,0.0,0.0,0.5,0,0,10,mâche,legume,False
2537,2019-11-06,Choux blancs bio à la mimolette,0.0,0.0,0.5,1,0,11,chou,legume,True
2542,2019-11-28,Kiwi bio°,0.0,1.0,0.0,1,0,11,kiwi,fruit,True
2543,2019-12-04,Mâche au chèvre,0.0,0.0,0.5,0,0,12,mâche,legume,True
2545,2019-12-12,Gratin de choux fleurs,0.0,0.0,1.0,0,0,12,chou,legume,True
2547,2019-12-19,Potage de légumes,0.0,0.0,1.0,0,0,12,,,False
2550,2019-12-20,Jus de pommes bio,0.0,1.0,0.0,1,0,12,pomme,fruit,True
2551,2019-12-26,Salade de pâtes Napoli,0.3333333333333333,0.0,0.3333333333333333,0,1,12,,,False
2553,2019-12-26,Petits pois,0.0,0.0,1.0,0,0,12,pois,feculent,True
2554,2019-12-27,Riz au lait bio,0.5,0.0,0.0,1,0,12,riz,feculent,False
2555,2019-12-30,Riz basmati,1.0,0.0,0.0,0,0,12,riz,feculent,False
2556,2020-01-06,Salade verte,0.0,0.0,1.0,0,0,1,salade verte,legume,True
2558,2020-01-08,Salade verte aux noix,0.0,0.5,0.5,0,0,1,salade verte,legume,True
2560,2011-01-03,Hachis Parmentier,0.5,0.0,0.0,0,1,1,,,False
2564,2011-01-20,Banane,0.0,1.0,0.0,0,0,1,,,False
2565,2011-01-26,Epinards,0.0,0.0,1.0,0,0,1,epinards,legume,True
2566,2011-01-27,Pomme,0.0,1.0,0.0,0,0,1,pomme,fruit,True
2567,2011-01-28,Riz à la forestière,1.0,0.0,0.0,0,0,1,riz,feculent,False
2568,2011-01-31,Flan caramel,0.5,0.0,0.0,0,1,1,,,False
2569,2011-02-03,et litchis,0.0,1.0,0.0,0,0,2,,,False
2570,2011-02-04,Pommes de terre sautées agro,0.0,1.0,0.0,0,0,2,pomme de terre,legume,True
2573,2011-02-18,Kiwi,0.0,1.0,0.0,0,0,2,kiwi,fruit,True
2575,2011-02-22,Clémentines,0.0,1.0,0.0,0,0,2,clementine,fruit,False
2576,2011-02-23,TEST betteraves bio,0.0,0.0,1.0,1,0,2,betterave,legume,True
2579,2011-03-02,sauté de veau au citron,0.0,0.5,0.0,0,0,3,citron,fruit,True
2580,2011-03-02,Compote,0.0,1.0,0.0,0,1,3,,,False
2581,2011-03-03,Timbale de pâtes,0.5,0.0,0.0,0,1,3,,,False
2582,2011-03-09,Brocolis à la provençale,0.0,0.0,1.0,0,0,3,brocoli,legume,False
2584,2011-03-22,Haricots verts,0.5,0.0,0.5,0,0,3,haricots verts,legume,False
2586,2011-03-30,Mâche / demi-œuf,0.0,0.0,0.5,0,0,3,mâche,legume,False
2588,2011-04-01,RIZ,1.0,0.0,0.0,0,0,4,riz,feculent,False
2589,2011-04-05,Salade au surimi,0.0,0.0,0.5,0,1,4,,,False
2591,2011-04-07,Choux rouges bio au gruyère,0.0,0.0,0.5,1,0,4,chou,legume,False
2593,2011-04-11,Cordon bleu,0.5,0.0,0.0,0,0,4,,,False
2596,2011-04-15,Gaspacho,0.0,0.0,1.0,0,0,4,,,False
2598,2011-04-18,Pomme,0.0,1.0,0.0,0,0,4,pomme,fruit,True
2600,2011-04-20,petits pois à l'Anglaise,0.0,0.0,1.0,0,0,4,pois,feculent,False
2601,2011-04-27,Salade au gruyère,0.0,0.0,0.5,0,0,4,,,False
2602,2011-04-29,choux fleurs à la crème,0.0,0.0,1.0,0,0,4,chou,legume,False
2604,2011-05-04,ratatouille maison,0.0,0.0,1.0,0,1,5,,,False
2605,2011-05-11,Pomme,0.0,1.0,0.0,0,0,5,pomme,fruit,False
2606,2011-05-13,framboise,0.0,1.0,0.0,0,0,5,framboise,fruit,False
2607,2011-05-16,Bâtonnière de légumes,0.0,0.0,1.0,0,0,5,,,False
2609,2011-05-17,Cocktail de fruits,0.0,0.5,0.5,0,0,5,ail,legume,True
2612,2011-05-24,Salade de pâtes aux tomates confites,0.25,0.25,0.25,0,1,5,tomate,fruit,True
2613,2011-05-25,Poires au sirop,0.0,1.0,0.0,0,0,5,poire,fruit,False
2615,2011-06-14,Brocolis,0.0,0.0,1.0,0,0,6,brocoli,legume,True
2616,2011-06-16,Gaspacho,0.0,0.0,1.0,0,0,6,,,False
2617,2011-06-17,salsifis/ carottes creme,0.0,0.0,1.0,0,0,6,carotte,legume,True
2618,2011-06-17,Eclair,0.5,0.0,0.0,0,1,6,,,False
2619,2011-06-20,Raviolis,1.0,0.0,0.0,0,0,6,,,False
2620,2011-06-21,Concombres A LA CREME,0.0,0.0,1.0,0,0,6,concombre,legume,True
2621,2011-06-22,salade de tomates,0.0,0.5,0.5,0,0,6,tomate,fruit,True
2625,2011-07-01,Tomates en salade,0.0,0.5,0.5,0,0,7,tomate,fruit,True
2627,2011-07-04,Pâtes à la bolognaise,0.25,0.0,0.25,0,0,7,,,False
2628,2011-07-05,Petits pois,0.0,0.0,1.0,0,0,7,pois,feculent,True
2630,2011-07-18,Melon,0.0,1.0,0.0,0,0,7,melon,fruit,True
2632,2011-07-19,Salsifis béchamel,0.0,0.0,1.0,0,0,7,salsifi,legume,False
2633,2011-07-21,courgette à la Provençal,0.0,0.0,1.0,0,0,7,courge,legume,True
2634,2011-07-26,concombres,0.0,0.0,1.0,0,0,7,concombre,legume,True
2635,2011-07-27,Carottes aux oignons,0.0,0.0,1.0,0,0,7,carotte,legume,True
2636,2011-07-29,Radis/beurre,0.0,0.0,1.0,0,0,7,radis,legume,True
2639,2011-08-05,Carottes râpées bio,0.0,0.0,0.5,1,0,8,carotte,legume,True
2640,2011-08-08,Pastèque,0.0,1.0,0.0,0,0,8,pasteque,fruit,False
2644,2011-08-12,Salade au thon,0.0,0.0,0.5,0,0,8,,,False
2645,2011-08-18,Concombres,0.0,0.0,1.0,0,0,8,concombre,legume,True
2647,2011-08-22,Courgettes farcies,0.0,0.0,1.0,0,0,8,courge,legume,True
2648,2011-08-26,"salade de blé bio, tomate, maïs",0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0,8,tomate,fruit,True
2649,2011-08-29,Pâtes à la bolognaise,0.25,0.0,0.25,0,0,8,,,False
2650,2011-08-30,Pastèque,0.0,1.0,0.0,0,0,8,pasteque,fruit,False
2652,2011-09-01,Petits pois,0.0,0.0,1.0,0,0,9,pois,feculent,False
2653,2011-09-07,Tomates / demi-œuf,0.0,0.3333333333333333,0.3333333333333333,0,0,9,tomate,fruit,True
2654,2011-09-08,haricots verts,0.5,0.0,0.5,0,0,9,haricots verts,legume,True
2655,2011-09-12,haricots beurre et plats agro,0.5,0.0,0.5,0,0,9,,,False
2658,2011-09-19,sauté de dinde aux raisins,0.0,0.5,0.0,0,0,9,raisin,fruit,True
2660,2011-09-30,Pomme reinette,0.0,1.0,0.0,0,0,9,pomme,fruit,True
2662,2011-10-03,lentilles maison,0.5,0.0,0.5,0,0,10,,,False
2663,2011-10-04,choux blanc rape bio,0.0,0.0,1.0,1,0,10,chou,legume,True
2666,2011-10-06,salade carnaval,0.0,0.0,1.0,0,0,10,,,False
2667,2011-10-06,Epinards,0.0,0.0,1.0,0,0,10,epinards,legume,True
2668,2011-10-10,chipo de volaille,0.0,0.0,1.0,0,0,10,ail,legume,True
2670,2011-10-18,P'tit Lu,1.0,0.0,0.0,0,1,10,,,False
2671,2011-10-19,légumes pot au feu,0.0,0.0,1.0,0,0,10,,,False
2672,2011-10-25,Concombres,0.0,0.0,1.0,0,0,10,concombre,legume,True
2673,2011-10-31,haricots verts,0.5,0.0,0.5,0,0,10,haricots verts,legume,False
2674,2011-11-02,purée de patate douce,0.5,0.0,0.5,0,0,11,patate douce,legume,False
2675,2011-11-03,salade verte,0.0,0.0,1.0,0,0,11,salade verte,legume,True
2678,2011-11-15,Salade de pâtes aux tomates confites,0.25,0.25,0.25,0,1,11,tomate,fruit,False
2681,2011-11-17,Dhal de lentilles,0.5,0.0,0.5,0,0,11,,,False
2682,2011-11-17,Compote po framboise,0.0,1.0,0.0,0,1,11,framboise,fruit,False
2686,2011-11-30,Semoule au lait,0.5,0.0,0.0,0,0,11,,,False
2691,2011-12-05,Flan gélifié au chocolat,0.5,0.0,0.0,0,1,12,,,False
2692,2011-12-06,Haricots beurre et plats,0.5,0.0,0.5,0,0,12,,,False
2693,2011-12-07,cordon bleu de volaille,0.3333333333333333,0.0,0.3333333333333333,0,0,12,ail,legume,True
2697,2011-12-13,carottes râpées,0.0,0.0,0.5,0,0,12,carotte,legume,True
2698,2011-12-20,carottes râpées,0.0,0.0,0.5,0,0,12,carotte,legume,True
2699,2011-12-21,Mogettes,1.0,0.0,0.0,0,0,12,,,False
2700,2011-12-27,Potage tomate / vermicelle,0.0,0.5,0.5,0,0,12,tomate,fruit,False
2702,2011-12-30,"céléri remoulade ""maison""",0.0,0.0,1.0,0,0,12,celeri,legume,False
2705,2012-01-05,noix,0.0,1.0,0.0,0,0,1,noix,fruit,False
2707,2012-01-06,Choux blanc mimolette,0.0,0.0,0.5,0,0,1,chou,legume,True
2708,2012-01-10,haricots verts,0.5,0.0,0.5,0,0,1,haricots verts,legume,False
2709,2012-01-11,galette des rois,0.5,0.0,0.0,0,1,1,,,False
2712,2012-01-18,orange,0.0,1.0,0.0,0,0,1,orange,fruit,True
2713,2012-01-24,"salade de lentilles bio au gruyère (Lentilles bio, tomate, gruyère)",0.25,0.25,0.25,1,0,1,tomate,fruit,False
2714,2012-01-24,Batonnière de légumes,0.0,0.0,1.0,0,0,1,,,False
2715,2012-01-27,salade verte au thon,0.0,0.0,0.5,0,0,1,salade verte,legume,True
2719,2012-02-08,epinards (test palets),0.0,0.0,1.0,0,0,2,epinards,legume,True
2720,2012-02-09,Endives aux des de pommes,0.0,0.5,0.5,0,0,2,endive,legume,True
2726,2012-03-02,epinards a la creme,0.0,0.0,1.0,0,0,3,epinards,legume,True
2727,2012-03-08,Choux rouges bio,0.0,0.0,1.0,1,0,3,chou,legume,True
2728,2012-03-09,salade de betteraves,0.0,0.0,1.0,0,0,3,betterave,legume,True
2729,2012-03-09,Orange,0.0,1.0,0.0,0,0,3,orange,fruit,True
2730,2012-03-12,Mâche / demi-œuf,0.0,0.0,0.5,0,0,3,mâche,legume,False
2731,2012-03-12,chili con carné de légumes,0.0,0.0,1.0,0,0,3,,,False
2733,2012-03-19,Frites,1.0,0.0,0.0,0,1,3,,,False
2735,2012-03-23,Purée carottes D'Aucy,0.0,0.0,1.0,0,0,3,carotte,legume,True
2736,2012-03-27,Choux fleurs béchamel agro,0.0,0.0,1.0,0,0,3,chou,legume,True
2738,2012-03-29,Concombres,0.0,0.0,1.0,0,0,3,concombre,legume,False
2739,2012-04-02,Salade au surimi,0.0,0.0,0.5,0,1,4,,,False
2742,2012-04-05,legumes,0.0,0.0,1.0,0,0,4,,,False
2744,2012-04-16,Paëlla,0.3333333333333333,0.0,0.0,0,0,4,,,False
2747,2012-04-20,salade de pâtes aux tomates,0.25,0.25,0.25,0,1,4,tomate,fruit,False
2749,2012-04-23,Hachis parmentier,0.5,0.0,0.0,0,1,4,,,False
2751,2012-04-26,salade / surimi,0.0,0.0,0.5,0,1,4,,,False
2752,2012-04-27,"salade P de terre, œuf durs",0.0,0.0,0.5,0,0,4,,,False
2753,2012-04-30,Lentilles cuisinées BIO,0.5,0.0,0.5,0,0,4,,,False
2755,2012-05-02,Petits pois,0.0,0.0,1.0,0,0,5,pois,feculent,False
2759,2012-05-21,Melon,0.0,1.0,0.0,0,0,5,melon,fruit,False
2763,2012-06-01,Fruit de saison (nectarine??),0.0,1.0,0.0,0,0,6,nectarine,fruit,True
2764,2012-06-04,salade de tomates,0.0,0.5,0.5,0,0,6,tomate,fruit,True
2768,2012-06-14,Salade de choux fleurs Educalim,0.0,0.0,1.0,0,0,6,chou,legume,False
2769,2012-06-19,Choux fleurs bécha,0.0,0.0,1.0,0,0,6,chou,legume,False
2770,2012-06-28,cordon bleu,0.5,0.0,0.0,0,0,6,,,False
2771,2012-07-02,Melon,0.0,1.0,0.0,0,0,7,melon,fruit,True
2772,2012-07-05,Tomates cerises,0.0,0.5,0.5,0,0,7,cerise,fruit,True
2775,2012-07-16,chili con carné,0.3333333333333333,0.0,0.3333333333333333,0,0,7,,,False
2776,2012-07-19,Petits pois,0.0,0.0,1.0,0,0,7,pois,feculent,True
2779,2012-08-06,Timbale de pâtes au jambon,0.5,0.0,0.0,0,1,8,,,False
2780,2012-08-08,brocolis Provençal,0.0,0.0,1.0,0,0,8,brocoli,legume,True
2782,2012-08-08,Beignet pomme,0.0,1.0,0.0,0,1,8,pomme,fruit,True
2785,2012-08-20,Pizza,0.5,0.0,0.5,0,0,8,,,False
2786,2012-08-20,Prunes reine claude,0.0,1.0,0.0,0,0,8,prune,fruit,True
2787,2012-08-22,Pommes de terre au thon,0.0,0.5,0.0,0,0,8,pomme de terre,legume,False
2789,2012-08-28,Raisin,0.0,1.0,0.0,0,0,8,raisin,fruit,True
2790,2012-08-29,carottes râpées bio,0.0,0.0,0.5,1,0,8,carotte,legume,True
2791,2012-08-30,petits pois,0.0,0.0,1.0,0,0,8,pois,feculent,True
2792,2012-09-11,Raisin,0.0,1.0,0.0,0,0,9,raisin,fruit,True
2795,2012-09-14,Poire,0.0,1.0,0.0,0,0,9,poire,fruit,True
2796,2012-09-17,Purée patates douces,0.0,0.0,1.0,0,0,9,,,False
2797,2012-09-18,Batonnière de légumes,0.0,0.0,1.0,0,0,9,,,False
2800,2012-10-03,Frites,1.0,0.0,0.0,0,1,10,,,False
2806,2012-10-17,Betteraves,0.0,0.0,1.0,0,0,10,betterave,legume,True
2810,2012-10-25,Salade aux dés de chèvre,0.0,0.0,0.5,0,0,10,,,False
2811,2012-10-26,Carottes,0.0,0.0,1.0,0,0,10,carotte,legume,True
2812,2012-10-29,Salade au chèvre,0.0,0.0,0.5,0,0,10,,,False
2815,2012-11-07,Petits pois,0.0,0.0,1.0,0,0,11,pois,feculent,False
2816,2012-11-12,Paëlla,0.3333333333333333,0.0,0.0,0,0,11,,,False
2818,2012-11-14,Carottes râpées bio,0.0,0.0,0.5,1,0,11,carotte,legume,True
2819,2012-11-14,Lentilles,0.5,0.0,0.5,0,0,11,,,False
2821,2012-11-15,Banane,0.0,1.0,0.0,0,0,11,,,False
2823,2012-11-22,Frites,1.0,0.0,0.0,0,1,11,,,False
2824,2012-11-27,Orange,0.0,1.0,0.0,0,0,11,orange,fruit,True
2826,2012-11-30,Poire,0.0,1.0,0.0,0,0,11,poire,fruit,True
2830,2012-12-18,Pomme,0.0,1.0,0.0,0,0,12,pomme,fruit,True
2835,2012-12-31,Rizotto,1.0,0.0,0.0,0,0,12,riz,feculent,False
2836,2013-01-09,betteraves cube,0.0,0.0,1.0,0,0,1,betterave,legume,True
2838,2013-09-05,Banane,0.0,1.0,0.0,0,0,9,,,False
2839,2013-09-11,Choux rouge bio,0.0,0.0,1.0,1,0,9,chou,legume,True
2840,2013-09-17,carottes vapeur,0.0,0.0,1.0,0,0,9,carotte,legume,True
2841,2013-09-18,Blé bio,1.0,0.0,0.0,1,0,9,,,False
2842,2013-09-20,Des de betteraves,0.0,0.0,1.0,0,0,9,betterave,legume,True
2843,2013-10-01,parmentier de poisson,0.5,0.0,0.0,0,0,10,pois,feculent,False
2844,2013-10-01,Salade verte,0.0,0.0,1.0,0,0,10,salade verte,legume,True
2848,2013-10-09,Carottes râpées bio,0.0,0.0,0.5,1,0,10,carotte,legume,True
2849,2013-10-10,Nuggets de volaille+ketchup,0.0,0.0,1.0,0,1,10,ail,legume,True
2852,2013-10-16,Raisin,0.0,1.0,0.0,0,0,10,raisin,fruit,True
2853,2013-10-18,Chou rave râpées sauce au miel,0.0,0.0,0.3333333333333333,0,1,10,chou,legume,True
2854,2013-10-18,Dhal de lentilles( sans dinde),0.3333333333333333,0.0,0.3333333333333333,0,0,10,,,False
2858,2013-10-23,Poire,0.0,1.0,0.0,0,0,10,poire,fruit,True
2859,2013-10-30,potage dee légumes et croûtons,0.0,0.0,1.0,0,0,10,,,False
2860,2013-11-04,Salade de pâtes aux tomates confites agro,0.25,0.25,0.25,0,1,11,tomate,fruit,False
2861,2013-11-06,Potage potiron / croûtons,0.0,0.0,1.0,0,0,11,potiron,legume,True
2862,2013-11-06,Kiwi,0.0,1.0,0.0,0,0,11,kiwi,fruit,True
2864,2013-11-18,Clémentines,0.0,1.0,0.0,0,0,11,clementine,fruit,False
2865,2013-11-19,Pomme bio,0.0,1.0,0.0,1,0,11,pomme,fruit,True
2866,2013-11-20,Purée de légumes verts,0.0,0.0,1.0,0,0,11,,,False
2868,2013-11-26,Poire,0.0,1.0,0.0,0,0,11,poire,fruit,True
2869,2013-11-28,Timbale de pâtes au jambon,0.5,0.0,0.0,0,1,11,,,False
2870,2013-11-28,Fromage blanc / dattes,0.0,0.5,0.0,0,0,11,,,False
2873,2013-12-12,Sauté de dinde aux pruneaux,0.0,0.5,0.0,0,0,12,prune,fruit,False
2875,2013-12-17,lentilles maison,0.5,0.0,0.5,0,0,12,,,False
2877,2013-12-23,Nuggets de volaille,0.0,0.0,1.0,0,0,12,ail,legume,True
2878,2013-12-24,epinards,0.0,0.0,1.0,0,0,12,epinards,legume,True
2880,2014-01-02,Clémentines,0.0,1.0,0.0,0,0,1,clementine,fruit,False
2882,2014-01-03,Tagliatelles,1.0,0.0,0.0,0,0,1,,,False
2883,2014-01-08,Choux rouges,0.0,0.0,1.0,0,0,1,chou,legume,True
2886,2014-01-14,salade de mâche/noix,0.0,0.5,0.5,0,0,1,mâche,legume,True
2887,2014-01-14,Riz,1.0,0.0,0.0,0,0,1,riz,feculent,False
2892,2014-01-23,Banane,0.0,1.0,0.0,0,0,1,,,False
2893,2014-01-29,Petits pois 5/1,0.0,0.0,1.0,0,0,1,pois,feculent,False
2896,2014-02-04,Carottes au cumin,0.0,0.0,1.0,0,0,2,carotte,legume,True
2897,2014-02-07,pomme de terre sautées,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,2,pomme de terre,legume,True
2899,2014-02-12,gratin d'endives et pdt,0.0,0.0,1.0,0,0,2,endive,legume,True
2900,2014-02-12,Cocktail de fruits au sirop,0.0,0.5,0.5,0,0,2,ail,legume,True
2901,2014-02-14,Pomme bio,0.0,1.0,0.0,1,0,2,pomme,fruit,True
2903,2014-02-19,Ananas,0.0,1.0,0.0,0,0,2,,,False
2904,2014-02-20,Carottes râpées bio,0.0,0.0,0.5,1,0,2,carotte,legume,True
2906,2014-02-21,Taboulé,0.5,0.0,0.5,0,0,2,,,False
2909,2014-02-25,Mâche/surimi,0.0,0.0,0.5,0,1,2,mâche,legume,True
2910,2014-02-26,Liégeois choco,0.5,0.0,0.0,0,1,2,,,False
2913,2014-03-05,Potage carotte / croûtons,0.0,0.0,1.0,0,0,3,carotte,legume,True
2917,2014-03-11,Mâche / demi-œuf,0.0,0.0,0.5,0,0,3,mâche,legume,False
2918,2014-03-12,Choux blancs mimolette,0.0,0.0,0.5,0,0,3,chou,legume,True
2919,2014-03-17,Salade verte,0.0,0.0,1.0,0,0,3,salade verte,legume,True
2921,2014-03-24,Pomme bio,0.0,1.0,0.0,1,0,3,pomme,fruit,True
2922,2014-03-25,Salade verte,0.0,0.0,1.0,0,0,3,salade verte,legume,True
2923,2014-03-26,Banane,0.0,1.0,0.0,0,0,3,,,False
2926,2014-04-09,Crêpe au sucre,1.0,0.0,0.0,0,0,4,,,False
2927,2014-04-10,Radis/beurre,0.0,0.0,1.0,0,0,4,radis,legume,True
2929,2014-04-14,Pamplemousse,0.0,1.0,0.0,0,0,4,pamplemousse,fruit,True
2934,2014-04-24,salade verte,0.0,0.0,1.0,0,0,4,salade verte,legume,True
2935,2014-04-25,Petits poisson panés,0.0,0.0,0.5,0,1,4,pois,feculent,False
2936,2014-04-25,citron,0.0,1.0,0.0,0,0,4,citron,fruit,True
2940,2014-05-07,Concombres/ mozzarela (billes),0.0,0.0,1.0,0,0,5,concombre,legume,True
2941,2014-05-09,Betteraves,0.0,0.0,1.0,0,0,5,betterave,legume,True
2944,2014-05-27,Courgettes beurre provençale,0.0,0.0,1.0,0,0,5,courge,legume,True
2945,2014-05-27,Salade de fruits frais,0.0,0.5,0.5,0,0,5,,,False
2947,2014-05-28,Choux blancs mimolette,0.0,0.0,0.5,0,0,5,chou,legume,False
2950,2014-06-04,Paupiette de volaille sauce forestière,0.0,0.0,0.5,0,1,6,ail,legume,True
2951,2014-06-04,Haricots verts cuits D'aucy,0.5,0.0,0.5,0,0,6,haricots verts,legume,False
2954,2014-06-06,Fraises au sucre,0.0,1.0,0.0,0,0,6,fraise,fruit,True
2956,2014-06-12,Kydisalt coquillettes,1.0,0.0,0.0,0,0,6,,,False
2957,2014-06-13,Eclair chocolat,0.5,0.0,0.0,0,1,6,,,False
2959,2014-06-19,Fraises,0.0,1.0,0.0,0,0,6,fraise,fruit,True
2960,2014-06-20,Carottes râpées bio,0.0,0.0,0.5,1,0,6,carotte,legume,True
2962,2014-06-24,Salade de pâtes aux tomates confites,0.25,0.25,0.25,0,1,6,tomate,fruit,True
2963,2014-06-27,Choux blancs / mimolette,0.0,0.0,0.5,0,0,6,chou,legume,False
2964,2014-06-27,Pommes rissolées,0.0,0.5,0.0,0,0,6,pomme de terre,legume,False
2965,2014-06-30,Radis / beurre,0.0,0.0,1.0,0,0,6,radis,legume,False
2966,2014-06-30,Fromage blanc / fruits rouges,0.0,0.5,0.0,0,0,6,,,False
2967,2014-06-30,fruits rouges cuisinés ( idée fruits),0.0,1.0,0.0,0,0,6,,,False
